shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
21837,38.566581925325,-9.0520543998198,9,
21837,38.5640231897213,-9.05216897946767,10,
21837,38.5595167414288,-9.05209229564665,11,
21837,38.5580742142776,-9.05206942632821,12,
21837,38.5532371500785,-9.05201512751979,13,
21837,38.5530443598521,-9.0497421968463,14,
21837,38.5542406897432,-9.0455387351315,15,
21837,38.5551767455883,-9.04207816213822,16,
21838,38.6481370084128,-9.18334533820936,1,
21838,38.6484841616634,-9.17831099634641,2,
21838,38.645505269559,-9.17978745706607,3,
21838,38.6446194219454,-9.18543001827607,4,
21838,38.6459402021236,-9.18915155731027,5,
21838,38.6468694008466,-9.19195597428733,6,
21838,38.6486924165532,-9.18961221872692,7,
21838,38.6503669358595,-9.18946914655569,8,
21838,38.6527714334331,-9.18595242393681,9,
21838,38.6552797367202,-9.18501114745412,10,
21838,38.663722570813,-9.1892564578885,11,
21838,38.6666922615115,-9.17934933354558,12,
21839,38.6666922615115,-9.17934933354558,1,
21839,38.6637755208232,-9.19016352993679,2,
21839,38.6553531498459,-9.18517643464405,3,
21839,38.6527617056274,-9.18598192009931,4,
21839,38.650198492867,-9.18959290553044,5,
21839,38.6488162958419,-9.18958601979858,6,
21839,38.6469370181124,-9.19191095996979,7,
21839,38.6459679489298,-9.189181677072,8,
21839,38.6446328684358,-9.18547755688688,9,
21839,38.6481370084128,-9.18334533820936,10,
21842,38.6205467801043,-9.1280574716071,1,
21842,38.6220912172458,-9.12224668128436,2,
21842,38.6233853773897,-9.11820141970134,3,
21842,38.623125616794,-9.11454395250153,4,
21842,38.6219764962964,-9.11154776455449,5,
21842,38.6209671796498,-9.11063940156659,6,
21842,38.6186057411953,-9.1112772878434,7,
21842,38.6159120231275,-9.11192696203238,8,
21842,38.6138404474252,-9.11191272897653,9,
21842,38.613363799267,-9.11263062339983,10,
21844,38.6366169817752,-9.15019204314079,1,
21844,38.6426959229175,-9.14773909815014,2,
21844,38.6452090722526,-9.14704900552269,3,
21844,38.6464251413276,-9.14896991536759,4,
21844,38.6489654674195,-9.1494104106237,5,
21844,38.6489516980471,-9.14657757236679,6,
21844,38.6505535556185,-9.14332146967551,7,
21844,38.6534525922026,-9.14590568551636,8,
21844,38.65403208088,-9.14752470508772,9,
21844,38.6554362083185,-9.14948220267015,10,
21844,38.654597933798,-9.15264303498726,11,
21844,38.6541350566212,-9.15176230187358,12,
21844,38.6536942223893,-9.14904787357934,13,
21845,38.6385679668519,-9.09841374072153,1,
21845,38.6397515072278,-9.09985796581587,2,
21845,38.6387279377829,-9.10078847731473,3,
21845,38.636621126143,-9.10031685443248,4,
21845,38.6337255304892,-9.09915983773796,5,
21845,38.6312583910755,-9.10117254952598,6,
21845,38.6290162947687,-9.10134036595899,7,
21845,38.6266837104799,-9.10109848139459,8,
21845,38.6241897849619,-9.10019617626822,9,
21845,38.6226655247987,-9.09849076633476,10,
21845,38.6194771366273,-9.10143538309241,11,
21845,38.6174686474587,-9.10183412240821,12,
21845,38.6162451735376,-9.10322480877351,13,
21845,38.6148589950357,-9.10376396025864,14,
21845,38.613275100882,-9.1019738188784,15,
21845,38.6096514948723,-9.1004333099429,16,
21848,38.5846706492535,-9.050580798685,1,
21848,38.5813662618916,-9.04405634693023,2,
21848,38.5723867307672,-9.03738573118867,3,
21848,38.5713815514328,-9.03900945066947,4,
21848,38.5699412910836,-9.04299243901476,5,
21848,38.5685816644964,-9.04671445682217,6,
21848,38.566581925325,-9.0520543998198,7,
21848,38.5640231897213,-9.05216897946767,8,
21848,38.5595167414288,-9.05209229564665,9,
21848,38.5580742142776,-9.05206942632821,10,
21848,38.5575141692332,-9.05135316322406,11,
21848,38.5591962749191,-9.04539013270135,12,
21848,38.5603047335564,-9.04145914675333,13,
21848,38.5604205830542,-9.03842100450034,14,
21848,38.5584289824248,-9.04086798409414,15,
21848,38.5572392922614,-9.04247170612666,16,
21848,38.5546016603259,-9.04126108268568,17,
21848,38.5533402405191,-9.03827400249917,18,
21848,38.5541014230702,-9.03564071164228,19,
21848,38.5434291797972,-9.02830774103505,20,
21848,38.5388261632916,-9.02564381251727,21,
21848,38.5357753065719,-9.02387410274968,22,
21848,38.530054713129,-9.02054571947246,23,
21848,38.5255391303809,-9.01791733306264,24,
21848,38.522019530835,-9.01589174101058,25,
21848,38.5191872983267,-9.0132153696308,26,
22141,38.6481370084128,-9.18334533820936,1,
22141,38.6484841616634,-9.17831099634641,2,
22141,38.645505269559,-9.17978745706607,3,
22141,38.6446194219454,-9.18543001827607,4,
22141,38.6459402021236,-9.18915155731027,5,
22141,38.6468694008466,-9.19195597428733,6,
22141,38.6486924165532,-9.18961221872692,7,
22141,38.6503669358595,-9.18946914655569,8,
22141,38.6527714334331,-9.18595242393681,9,
22141,38.6552797367202,-9.18501114745412,10,
22141,38.663722570813,-9.1892564578885,11,
22141,38.6744790213012,-9.17503547205408,12,
22141,38.6771819072982,-9.17641583000652,13,
22141,38.674544946138,-9.17506910012992,14,
22141,38.6666922615115,-9.17934933354558,15,
51563,38.6205467801043,-9.1280574716071,1,
51563,38.6242405151659,-9.1250140894584,2,
51563,38.6258453399237,-9.12557486548864,3,
51563,38.6280106346282,-9.12579575514323,4,
51563,38.6300021394675,-9.12604244750801,5,
51563,38.6306532591896,-9.12421847039148,6,
51563,38.6296892334842,-9.12166421418668,7,
51563,38.6297162224927,-9.11883374924142,8,
51563,38.6323677015476,-9.11762702500514,9,
51563,38.630915004032,-9.11566659599307,10,
51563,38.6292723183302,-9.11665440491256,11,
51564,38.6306204303634,-9.19552220846041,1,
51564,38.6311868296259,-9.19346655156127,2,
51564,38.6309256439961,-9.19097584022606,3,
51564,38.628855897934,-9.18772793842102,4,
51564,38.629244014562,-9.18404105988303,5,
51564,38.6313123940037,-9.18188375486595,6,
51564,38.6341775229787,-9.17886925445846,7,
51564,38.6354144697243,-9.17674144211834,8,
51564,38.6377737858244,-9.17538561695272,9,
51564,38.6405852985445,-9.1755942591317,10,
51564,38.6437659583064,-9.17311205372646,11,
51564,38.6447081995305,-9.17166309708198,12,
51564,38.6425441573091,-9.16955735572274,13,
51564,38.6413525453945,-9.16618929556887,14,
51564,38.6415065412304,-9.16091774042788,15,
51564,38.6414970038924,-9.1574907038994,16,
51564,38.6398133295538,-9.1557906440011,17,
51564,38.6390858206909,-9.15297775798039,18,
51564,38.6365511907188,-9.150316812589,19,
51565,38.6365511907188,-9.150316812589,1,
51565,38.6387785571172,-9.15336571855345,2,
51565,38.6396793409132,-9.15560601231612,3,
51565,38.6415090981529,-9.15776158003958,4,
51565,38.6415716710566,-9.16113757532226,5,
51565,38.6413533126942,-9.16617898549286,6,
51565,38.6423861106998,-9.16937778603059,7,
51565,38.6445687578901,-9.1709978726486,8,
51565,38.642369496846,-9.17421365416496,9,
51565,38.6397211030571,-9.17573287627694,10,
51565,38.6360127902102,-9.17635991360893,11,
51565,38.6341906599943,-9.17879064292866,12,
51565,38.6320272339836,-9.18169040333772,13,
51565,38.6292839385317,-9.18405677026664,14,
51565,38.6289192080193,-9.18789993607403,15,
51565,38.630928612659,-9.19097926833013,16,
51565,38.6313063260576,-9.19309811520544,17,
51565,38.6302573674663,-9.19681336866042,18,
51565,38.6306204303634,-9.19552220846041,19,
51566,38.6433338009834,-9.09931020853624,1,
51566,38.6409481376028,-9.09845445032841,2,
51566,38.6386016333839,-9.09703961215892,3,
51566,38.6366241180698,-9.09499312947886,4,
51566,38.6346628356774,-9.09314642435418,5,
51566,38.6330643103874,-9.09101331774496,6,
51566,38.6310961226836,-9.08802048504756,7,
51566,38.6284894703432,-9.08622688318684,8,
51566,38.6268311401989,-9.08431210454088,9,
51566,38.6242862337416,-9.08570842088281,10,
51566,38.6220734323838,-9.08836248821743,11,
51566,38.6216672153963,-9.09173809290845,12,
51566,38.6213257343835,-9.09491982215009,13,
51566,38.6209092160723,-9.09859791577627,14,
51566,38.6194771366273,-9.10143538309241,15,
51566,38.6174686474587,-9.10183412240821,16,
51566,38.6179499713773,-9.09889324729619,17,
51566,38.6160477160114,-9.09671171486694,18,
51566,38.6130632365408,-9.09455544904466,19,
51566,38.6102519843149,-9.09365829306042,20,
51566,38.6091729059502,-9.09466995826618,21,
51566,38.6095585741064,-9.10025296263118,22,
51567,38.6095585741064,-9.10025296263118,1,
51567,38.6091770524461,-9.0947530374455,2,
51567,38.6102738570817,-9.09365643800727,3,
51567,38.6130476787532,-9.09439735778109,4,
51567,38.6158230253007,-9.09641274735745,5,
51567,38.618063747487,-9.09890309111702,6,
51567,38.6209358519895,-9.09841459887731,7,
51567,38.6212905120478,-9.0952867992947,8,
51567,38.62184892838,-9.09001597197026,9,
51567,38.6224737630549,-9.08779954711291,10,
51567,38.6246701457442,-9.08525455649439,11,
51567,38.6273610094308,-9.08513367288521,12,
51567,38.6285607273011,-9.08629079254065,13,
51567,38.6310944848998,-9.08801354959181,14,
51567,38.6331776051694,-9.09116587180626,15,
51567,38.634833179979,-9.09330779876964,16,
51567,38.6365759979189,-9.09493422780351,17,
51567,38.6387938773126,-9.09717426059125,18,
51567,38.641345900457,-9.09859144409566,19,
51567,38.6433338009834,-9.09931020853624,20,
51568,38.613363799267,-9.11263062339983,1,
51568,38.613854712319,-9.11190915646106,2,
51568,38.6158827800051,-9.11193245312264,3,
51568,38.619073860265,-9.11120875054456,4,
51568,38.620858389891,-9.11068767430279,5,
51568,38.6221519245292,-9.11209865859222,6,
51568,38.6231299265605,-9.11455276279613,7,
51568,38.6234115799761,-9.11789110350063,8,
51568,38.6221694275325,-9.12245151203504,9,
51568,38.6205467801043,-9.1280574716071,10,
51569,38.5605519028872,-9.03849660844692,1,
51569,38.5603225100141,-9.04139101658817,2,
51569,38.5589885052713,-9.04615128279622,3,
51569,38.5575914704278,-9.05107123544326,4,
51569,38.5588988787414,-9.0520963468899,5,
51569,38.5611841368768,-9.0521057316354,6,
51569,38.5640646568836,-9.05216908886968,7,
51569,38.5667282910899,-9.05204795926229,8,
51569,38.5673570554958,-9.05612806493578,9,
51569,38.5678776049522,-9.06568713767941,10,
51569,38.5846706492535,-9.050580798685,11,
51570,38.6620363396403,-9.16276875016854,1,
51570,38.6600283343302,-9.16199065650793,2,
51570,38.6582421886807,-9.16174520493035,3,
51570,38.6558784547202,-9.16182771041335,4,
51570,38.6546688501004,-9.1633723939102,5,
51570,38.6544537683769,-9.16591804521427,6,
51570,38.6529292276476,-9.16502586031079,7,
51570,38.6518556070914,-9.16365168070571,8,
51570,38.6516195769069,-9.16036695539708,9,
51570,38.6505450206318,-9.15970087146824,10,
51570,38.6491645080814,-9.15933422019497,11,
51570,38.6461369235928,-9.15981507319121,12,
51570,38.6437378106336,-9.15737536194444,13,
51570,38.6398133295538,-9.1557906440011,14,
51570,38.6390858206909,-9.15297775798039,15,
51570,38.6366996563783,-9.1500352548907,16,
51571,38.6366996563783,-9.1500352548907,1,
51571,38.6387785571172,-9.15336571855345,2,
51571,38.6396793409132,-9.15560601231612,3,
51571,38.643640696434,-9.15734726167417,4,
51571,38.6464581649782,-9.15992039235081,5,
51571,38.6483797175611,-9.16019622754336,6,
51571,38.6508007842808,-9.16111162422544,7,
51571,38.6518952357115,-9.16279499525816,8,
51571,38.6529684243279,-9.16559545734185,9,
51571,38.654527039736,-9.16590836305428,10,
51571,38.6546326077094,-9.16309906360697,11,
51571,38.6560090768616,-9.1618815062428,12,
51571,38.6583312054656,-9.16175240334406,13,
51571,38.6599196686197,-9.16197584789509,14,
51571,38.6608566098544,-9.16346417608486,15,
51571,38.6620363396403,-9.16276875016854,16,
51572,38.5565790327933,-9.0907160105217,1,
51572,38.5599881662755,-9.08962913415954,2,
51572,38.5631652569621,-9.08893721676818,3,
51572,38.5654640162605,-9.08844617618268,4,
51572,38.5678144638748,-9.08791003004164,5,
51572,38.5686960184056,-9.0862328875306,6,
51572,38.5732866030815,-9.08594649820002,7,
51572,38.5782330355019,-9.08551483984255,8,
51572,38.5791410502692,-9.08721883071909,9,
51572,38.579534636734,-9.08927815839181,10,
51572,38.5802401620215,-9.09304097380913,11,
51572,38.5818896221026,-9.09695990671746,12,
51572,38.5846512079523,-9.09583806130627,13,
51572,38.5886254419485,-9.09469725476404,14,
51572,38.5928867377861,-9.09347731715066,15,
51572,38.5951207753271,-9.09283678019186,16,
51572,38.5968873497177,-9.09232887790905,17,
51572,38.5987291403387,-9.09179933285859,18,
51572,38.6004003785958,-9.09353858717614,19,
51572,38.6012554774263,-9.09611918656652,20,
51572,38.6058875632692,-9.09377417931486,21,
51572,38.6067043825123,-9.09070435755142,22,
51572,38.6090713723071,-9.09197088280502,23,
51572,38.6091729059502,-9.09466995826618,24,
51572,38.6097714104728,-9.10059020169031,25,
51573,38.6097714104728,-9.10059020169031,1,
51573,38.6091770524461,-9.0947530374455,2,
51573,38.6067356925831,-9.09458554805919,3,
51573,38.6006399642007,-9.09630522963426,4,
51573,38.5997604204045,-9.0930230907962,5,
51573,38.5991220680062,-9.09166828733806,6,
51573,38.5970439275211,-9.09228338243338,7,
51573,38.5946778655695,-9.09308756114709,8,
51573,38.5926750115343,-9.09354285258455,9,
51573,38.5889230418199,-9.09463062037449,10,
51573,38.5846075782909,-9.09585110525901,11,
51573,38.5818871003056,-9.09696142933759,12,
51573,38.5802472165182,-9.09307476647892,13,
51573,38.5794799492778,-9.0890060048882,14,
51573,38.5790557383523,-9.08680401044205,15,
51573,38.5764051799244,-9.08504009455806,16,
51573,38.5732283685279,-9.08595156079695,17,
51573,38.5687675961394,-9.08622694474196,18,
51573,38.5682672270727,-9.08848585455088,19,
51573,38.5655284377127,-9.08909969618457,20,
51573,38.5631925562454,-9.08959682253256,21,
51573,38.5599882913812,-9.09029656656409,22,
51573,38.5565790327933,-9.0907160105217,23,
51574,38.6017157819155,-9.06233445903294,1,
51574,38.6037721909266,-9.065130724805,2,
51574,38.6083393272243,-9.0752933402611,3,
51574,38.6086168206469,-9.08129533718473,4,
51574,38.608436616308,-9.0848565413397,5,
51574,38.6081706110461,-9.08984796212504,6,
51574,38.6090713723071,-9.09197088280502,7,
51574,38.6091729059502,-9.09466995826618,8,
51574,38.6099378657174,-9.10095967483867,9,
51575,38.6099378657174,-9.10095967483867,1,
51575,38.6091770524461,-9.0947530374455,2,
51575,38.6079673094925,-9.09426724919239,3,
51575,38.608199166507,-9.08929076408803,4,
51575,38.6084834470231,-9.08369825504206,5,
51575,38.6086896244332,-9.07978689184961,6,
51575,38.6076261638207,-9.07332897369641,7,
51575,38.6037502105635,-9.06509342491331,8,
51575,38.6017157819155,-9.06233445903294,9,
