stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11_2475,,Aldeia Piedade (Lgo Diogo Silva Carvalho),,38.49749262632,-9.04057330211809,,,,
11_2482,,Aldeia Rica,,38.5149936056146,-9.02025116351659,,,,
11_2481,,Aldeia Rica,,38.5149014237602,-9.02026148517229,,,,
11_2484,,Alfarim (Centro),,38.4768697599434,-9.16048430568965,,,,
11_2483,,Alfarim (Centro),,38.4767807387678,-9.16005573572801,,,,
11_2486,,Alfarim (EN 377) (X) Campo Futebol,,38.4848974464662,-9.15900210534086,,,,
11_2485,,Alfarim (EN 377) (X) Campo Futebol,,38.4850989205934,-9.15891402440124,,,,
11_2487,,Alfarim (EN 377) Fte Restaurante D Ricardo,,38.4786043062783,-9.16085169515796,,,,
11_2488,,Alfarim (EN 377) Restaurante D Ricardo,,38.4786043062783,-9.16085169515796,,,,
11_2489,,Alfarim (Esc Básica),,38.4742934801146,-9.15535962617595,,,,
11_2490,,Alfarim (Fte Esc Básica),,38.4742385240738,-9.15541843673364,,,,
11_488,,Algeruz (Café Ascenso),,38.5814320870758,-8.83109232840646,,,,
11_2813,,Algeruz (EM 533) Contenur,,38.594239195907,-8.84044118116698,,,,
11_2812,,Algeruz (EM 533) Contenur,,38.5932471643314,-8.84077696319654,,,,
11_2827,,Algeruz (EM 533) Fte Contenur,,38.593566645443,-8.84103648160998,,,,
11_2826,,Algeruz (EM 533) Fte Contenur,,38.5942040163104,-8.8404950425393,,,,
11_492,,Algeruz (Esc),,38.5813972951722,-8.83106485779379,,,,
11_494,,Algeruz (Fte Posto Saúde),,38.5751012579481,-8.8326609491944,,,,
11_495,,Algeruz (Posto Saúde),,38.5750051283845,-8.83265730452136,,,,
11_388,,Algeruz (R Principal) Fábrica Marcôa,,38.590194937304,-8.83827125627407,,,,
11_389,,Algeruz (R Principal) Fte Fábrica Marcôa,,38.590263230885,-8.83834033694702,,,,
11_490,,Algeruz (X) Casa Côr Rosa,,38.5783882505818,-8.83281156088379,,,,
11_491,,Algeruz (X) Fte Casa Côr Rosa,,38.5785593915522,-8.8327644350224,,,,
11_537,,Alhos Vedros (Creche Jardim Infância "Charlot"),,38.6559026157284,-9.02128081351371,,,,
11_3457,,Alhos Vedros (EN 11) Fte Modelo,,38.6557846406572,-9.03397925807317,,,,
11_3458,,Alhos Vedros (EN 11) Modelo,,38.655712341488,-9.03371955807691,,,,
11_4091,,Alhos Vedros (EN 11 7) Fte Posto Galp,,38.6570983316803,-9.03686702377434,,,,
11_3373,,Alhos Vedros (EN 11 Fte 23) Lgo Misericórdia,,38.6546911760186,-9.02782067015763,,,,
11_1339,,Alhos Vedros (Escola EB 23 José Afonso),,38.6558463698828,-9.01850718752578,,,,
11_3372,,Alhos Vedros (R 5 Outubro 23) Lgo Coreto,,38.6551148743777,-9.02864765603361,,,,
11_3962,,Alhos Vedros (R Artur Paiva 56),,38.6506813165578,-9.02210588052331,,,,
11_3235,,Alhos Vedros (R Artur Paiva Fte 56),,38.6506743431213,-9.02207415337257,,,,
11_2002,,Almada (Avª Cristo Rei) Fte Núcleo Água,,38.679052413504,-9.16798207656849,,,,
11_2001,,Almada (Avª Cristo Rei) Núcleo Água,,38.6785416263642,-9.16769065838881,,,,
11_2041,,Almada (Avª Cristo Rei 17B),,38.6781727352788,-9.165215741955,,,,
11_2004,,Almada (Avª Cristo Rei 37A),,38.6773979123926,-9.16729831611831,,,,
11_2005,,Almada (Avª Cristo Rei Fte 41),,38.6772857960809,-9.16757227862227,,,,
11_2008,,Almada (Avª D Afonso Henriques 18) Nevada,,38.6811407441921,-9.15447538087556,,,,
11_2009,,Almada (Avª D Afonso Henriques 2),,38.6821502103538,-9.15284897705798,,,,
11_1011,,Almada (Avª D Afonso Henriques 21) Havaneza,,38.6811463835459,-9.15435039148509,,,,
11_1013,,Almada (Avª D Nuno Álvares Pereira) Pça S J Baptis,,38.6796879408803,-9.15707963329589,,,,
11_1012,,Almada (Avª D Nuno Álvares Pereira 12) Sommer,,38.6797335377046,-9.15722086915382,,,,
11_46,,Almada (Avª D Nuno Álvares Pereira 45),,38.6776813260596,-9.16197449088078,,,,
11_2012,,Almada (Avª D Nuno Álvares Pereira 56),,38.6772975174267,-9.16283014829939,,,,
11_2018,,Almada (Lgo Cristo Rei) Terminal,,38.6765264268243,-9.17103898081812,,,,
11_2019,,Almada (Lgo Inf D António 2),,38.6787527977973,-9.16336520336324,,,,
11_1015,,Almada (Pça Gil Vicente) Fonte Luminosa,,38.6822646532634,-9.15264980535778,,,,
11_1014,,Almada (Pça Gil Vicente 4) Fonte Luminosa,,38.6823176738432,-9.1522213848428,,,,
11_2086,,Almada (Pça S João Baptista) Junto CGD,,38.6789849558573,-9.15771916125821,,,,
11_2022,,Almada (Pça S João Baptista 3),,38.6790500222638,-9.15681034080121,,,,
11_2026,,Almada (R Bernardo Francisco Costa 13),,38.6822203458231,-9.15449705930855,,,,
11_2027,,Almada (R Bernardo Francisco Costa 73),,38.6823777316329,-9.15684010253631,,,,
11_154,,Almada (R Caetano M Batalha 9),,38.6756795426219,-9.16378582214149,,,,
11_159,,Almada (R Caetano M Batalha Fte 9),,38.6756795426219,-9.16378582214149,,,,
11_2028,,Almada (R Capitão Leitão 107),,38.6789196489653,-9.16117530320558,,,,
11_2029,,Almada (R Capitão Leitão 3B),,38.6829472074798,-9.15782493030468,,,,
11_2030,,Almada (R Capitão Leitão 43A),,38.6816179525979,-9.15947630067914,,,,
11_2031,,Almada (R Capitão Leitão 79),,38.6805420718416,-9.16002970091008,,,,
11_2033,,Almada (R D João Castro 78),,38.6755368512822,-9.16691009077163,,,,
11_2032,,Almada (R D João Castro Fte 84),,38.6753054013387,-9.16719855542086,,,,
11_2035,,Almada (R D Sancho I) Ext Barquinho,,38.6782181036382,-9.15345112509117,,,,
11_2036,,Almada (R D Sancho I 2),,38.6817900438403,-9.15237141447272,,,,
11_2037,,Almada (R D Sancho I 25A),,38.6795904509211,-9.15287052700914,,,,
11_2038,,Almada (R D Sancho I 36A),,38.678307161061,-9.15341213077694,,,,
11_2034,,Almada (R D Sancho I Fte 33) Alto Mutela,,38.6796792567044,-9.15283111351575,,,,
11_2016,,Almada (R Fernão Lourenço Fte 45) Seminário,,38.6794540377516,-9.16432025148636,,,,
11_2017,,Almada (R Fernão Lourenço Fte 57B) Seminário,,38.6790312467347,-9.16618521078618,,,,
11_2044,,Almada (R Manuel S Coutinho 5),,38.6808240437642,-9.16162169653359,,,,
11_2045,,Almada (R Mendo G Seabra 3B),,38.6795293102713,-9.16021597505656,,,,
11_2050,,Almada (R Rainha D Leonor) Esc Emidio Navarro,,38.677413297393,-9.15601529479374,,,,
11_2051,,Almada (R Rainha D Leonor) Parque Urbano,,38.6773417903061,-9.15615468934323,,,,
11_2049,,Almada (R Rainha D Leonor Fte 23) Esc Ant Costa,,38.6754733173386,-9.15836790361204,,,,
11_2502,,Almoinha (Estr Almoinha) Café Apolo,,38.4676943241323,-9.1137841961423,,,,
