shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
20107,38.6740892934059,-9.15353965165423,24,
20107,38.6768420831358,-9.15143733393028,25,
20107,38.6801253751003,-9.14960713258376,26,
20107,38.6841472467294,-9.14717027488268,27,
20107,38.6874883499379,-9.1478307314339,28,
20108,38.6874883499379,-9.1478307314339,1,
20108,38.6843493877169,-9.14723304047087,2,
20108,38.6798589075857,-9.14975241688691,3,
20108,38.6768338499895,-9.15144221969221,4,
20108,38.6734473524463,-9.15430880690584,5,
20108,38.6714042670997,-9.15672114962264,6,
20108,38.6684772595757,-9.15932257081369,7,
20108,38.6639086977864,-9.15962144403406,8,
20108,38.6609853410417,-9.15790195093364,9,
20108,38.6595859860291,-9.15945142925662,10,
20108,38.65758,-9.15844,11,
20108,38.65481,-9.15785,12,
20108,38.653143196604,-9.15819243485595,13,
20108,38.6505450206318,-9.15970087146824,14,
20108,38.6491645080814,-9.15933422019497,15,
20108,38.6461201112853,-9.15981665104756,16,
20108,38.6447089266172,-9.1581641022593,17,
20108,38.6437378106336,-9.15737536194444,18,
20108,38.6428874987416,-9.15801800677862,19,
20108,38.6387842252931,-9.15434241049474,20,
20108,38.6368316649943,-9.15444427685531,21,
20108,38.635938698467,-9.1531367994191,22,
20108,38.6317904828369,-9.14944338225334,23,
20108,38.6301851585454,-9.14967199349712,24,
20108,38.6292262575059,-9.15221636344656,25,
20108,38.6290957219996,-9.15467238918575,26,
20109,38.62415351569,-9.1485899933617,1,
20109,38.6292262575059,-9.15221636344656,2,
20109,38.6290957219996,-9.15467238918575,3,
20109,38.6291903430395,-9.15227783205407,4,
20109,38.6296048115438,-9.14970086309904,5,
20109,38.6301008474858,-9.14821542558107,6,
20109,38.6315863280454,-9.14943936089004,7,
20109,38.635938698467,-9.1531367994191,8,
20109,38.6375985838589,-9.1547952141627,9,
20109,38.6388867980838,-9.15427159520733,10,
20109,38.6428874987416,-9.15801800677862,11,
20109,38.6447503906795,-9.15822577103198,12,
20109,38.646094925998,-9.15980545897895,13,
20109,38.6483797175611,-9.16019622754336,14,
20109,38.6492140657514,-9.16109652825901,15,
20109,38.6516195769069,-9.16036695539708,16,
20109,38.6533521281946,-9.15795631127263,17,
20109,38.6548813798259,-9.1578266764286,18,
20109,38.6574838342606,-9.158392251085,19,
20109,38.659488364769,-9.1594364417236,20,
20109,38.6606648232051,-9.15807725200518,21,
20109,38.6641768527488,-9.15976643919725,22,
20109,38.6677616669689,-9.15942294945995,23,
20109,38.6707456304129,-9.15745397342904,24,
20109,38.6728977965932,-9.15500915195849,25,
20109,38.6740892934059,-9.15353965165423,26,
20109,38.6768420831358,-9.15143733393028,27,
20109,38.6801253751003,-9.14960713258376,28,
20109,38.6841472467294,-9.14717027488268,29,
20109,38.6874883499379,-9.1478307314339,30,
20110,38.6874883499379,-9.1478307314339,1,
20110,38.6843493877169,-9.14723304047087,2,
20110,38.6798589075857,-9.14975241688691,3,
20110,38.6768338499895,-9.15144221969221,4,
20110,38.6734473524463,-9.15430880690584,5,
20110,38.6714042670997,-9.15672114962264,6,
20110,38.6684772595757,-9.15932257081369,7,
20110,38.6639086977864,-9.15962144403406,8,
20110,38.6609853410417,-9.15790195093364,9,
20110,38.6595859860291,-9.15945142925662,10,
20110,38.65758,-9.15844,11,
20110,38.65481,-9.15785,12,
20110,38.653143196604,-9.15819243485595,13,
20110,38.6505450206318,-9.15970087146824,14,
20110,38.6491645080814,-9.15933422019497,15,
20110,38.6461201112853,-9.15981665104756,16,
20110,38.6447089266172,-9.1581641022593,17,
20110,38.6437378106336,-9.15737536194444,18,
20110,38.6428874987416,-9.15801800677862,19,
20110,38.6387842252931,-9.15434241049474,20,
20110,38.6368316649943,-9.15444427685531,21,
20110,38.635938698467,-9.1531367994191,22,
20110,38.6317904828369,-9.14944338225334,23,
20110,38.6301851585454,-9.14967199349712,24,
20110,38.6292262575059,-9.15221636344656,25,
20110,38.6290957219996,-9.15467238918575,26,
20110,38.6291903430395,-9.15227783205407,27,
20110,38.6296048115438,-9.14970086309904,28,
20110,38.62415351569,-9.1485899933617,29,
20111,38.610200657537,-9.08807662678816,1,
20111,38.6117823284318,-9.08873757667971,2,
20111,38.6147834987006,-9.08650245736095,3,
20111,38.6171497457752,-9.08456771483661,4,
20111,38.6208395902167,-9.08250702323986,5,
20111,38.6233889851432,-9.0822449021591,6,
20111,38.6245608495421,-9.08424826381585,7,
20111,38.6242862337416,-9.08570842088281,8,
20111,38.6220734323838,-9.08836248821743,9,
20111,38.6216672153963,-9.09173809290845,10,
20111,38.6213257343835,-9.09491982215009,11,
20111,38.6209092160723,-9.09859791577627,12,
20111,38.6194771366273,-9.10143538309241,13,
20111,38.6174686474587,-9.10183412240821,14,
20111,38.6162451735376,-9.10322480877351,15,
20111,38.6148589950357,-9.10376396025864,16,
20111,38.613275100882,-9.1019738188784,17,
20111,38.6114851032158,-9.10409035124891,18,
20111,38.6123274197688,-9.10557975462836,19,
20111,38.616687746286,-9.11102992780339,20,
20111,38.619073860265,-9.11120875054456,21,
20111,38.620858389891,-9.11068767430279,22,
20111,38.6221519245292,-9.11209865859222,23,
20111,38.6231299265605,-9.11455276279613,24,
20111,38.6234115799761,-9.11789110350063,25,
20111,38.6242525020626,-9.12190056247625,26,
20111,38.6236176241624,-9.12448425017034,27,
20111,38.6241538546028,-9.12644716414296,28,
20111,38.6203490163598,-9.12773438264683,29,
20112,38.6203490163598,-9.12773438264683,1,
20112,38.6236509749922,-9.12682856923036,2,
20112,38.6236016309901,-9.12441943652994,3,
20112,38.6242861853016,-9.1212551723847,4,
20112,38.6233853773897,-9.11820141970134,5,
20112,38.623125616794,-9.11454395250153,6,
20112,38.6219764962964,-9.11154776455449,7,
20112,38.6209671796498,-9.11063940156659,8,
20112,38.6186057411953,-9.1112772878434,9,
20112,38.6179681926686,-9.11304259121215,10,
20112,38.6161763568308,-9.11068611480046,11,
20112,38.6158365951454,-9.10827970628884,12,
20112,38.6125620756849,-9.10541557759576,13,
20112,38.6114915875672,-9.10254680915895,14,
20112,38.6132433798751,-9.10195139677793,15,
20112,38.6148259844493,-9.10375079075524,16,
20112,38.6162446975814,-9.10322575250764,17,
20112,38.6178515412116,-9.10217844407648,18,
20112,38.6192518971686,-9.10180659788186,19,
20112,38.6209358519895,-9.09841459887731,20,
20112,38.6212905120478,-9.0952867992947,21,
20112,38.62184892838,-9.09001597197026,22,
20112,38.6224737630549,-9.08779954711291,23,
20112,38.6246701457442,-9.08525455649439,24,
20112,38.6246894542834,-9.08443418898733,25,
20112,38.6233852597936,-9.08222027215423,26,
20112,38.620560113928,-9.08264627055965,27,
20112,38.6169945031828,-9.08467115340106,28,
20112,38.6149535811179,-9.08632956149493,29,
20112,38.6118018430972,-9.08874330050578,30,
20112,38.610200657537,-9.08807662678816,31,
20116,38.6267551206588,-9.08228428202248,1,
20116,38.6273610094308,-9.08513367288521,2,
20116,38.6285607273011,-9.08629079254065,3,
20116,38.6310944848998,-9.08801354959181,4,
20116,38.6331776051694,-9.09116587180626,5,
20116,38.634833179979,-9.09330779876964,6,
20116,38.6365759979189,-9.09493422780351,7,
20116,38.6387938773126,-9.09717426059125,8,
20116,38.641345900457,-9.09859144409566,9,
20116,38.6435167170053,-9.09827794961536,10,
20116,38.6469316137172,-9.09572817260519,11,
20116,38.6444740697323,-9.10233164084238,12,
20116,38.643311093546,-9.10640272256183,13,
20116,38.6403914147661,-9.10563110838294,14,
20116,38.6360031112111,-9.10584067313949,15,
20116,38.6312611224338,-9.10408573825831,16,
20116,38.6305878897942,-9.10153082256099,17,
20116,38.6290162947687,-9.10134036595899,18,
20116,38.6266837104799,-9.10109848139459,19,
20116,38.6241897849619,-9.10019617626822,20,
20116,38.6226655247987,-9.09849076633476,21,
20116,38.6194771366273,-9.10143538309241,22,
20116,38.6185580669046,-9.10493715813009,23,
20116,38.6175278686575,-9.10566177114748,24,
20116,38.6158256245435,-9.10843981788939,25,
20116,38.616687746286,-9.11102992780339,26,
20116,38.6181129994639,-9.11333655166968,27,
20116,38.6193590458988,-9.11605585531086,28,
20116,38.6205290669188,-9.1186664978738,29,
20116,38.6221694275325,-9.12245151203504,30,
20116,38.6241538546028,-9.12644716414296,31,
20116,38.6258324820703,-9.12917965159108,32,
20116,38.6290800777409,-9.1335951091346,33,
20116,38.6311280501345,-9.13741083062386,34,
20116,38.632209623244,-9.13944491942513,35,
20116,38.6344115492761,-9.14357031053673,36,
20116,38.639499454121,-9.14952922843716,37,
20116,38.6415243705068,-9.15103404023764,38,
20116,38.6439899645249,-9.15241430144208,39,
20116,38.6510992336996,-9.15307931910264,40,
20116,38.6564798595273,-9.15442575066899,41,
20116,38.6585515497082,-9.15586244051329,42,
20116,38.6601418024742,-9.1569922508298,43,
20116,38.6641768527488,-9.15976643919725,44,
20116,38.6677616669689,-9.15942294945995,45,
20116,38.6707456304129,-9.15745397342904,46,
20116,38.6728977965932,-9.15500915195849,47,
20116,38.6740892934059,-9.15353965165423,48,
20116,38.6768420831358,-9.15143733393028,49,
20116,38.6801253751003,-9.14960713258376,50,
20116,38.6841472467294,-9.14717027488268,51,
20116,38.6874502471647,-9.14676329860732,52,
20117,38.6874502471647,-9.14676329860732,1,
20117,38.6843493877169,-9.14723304047087,2,
20117,38.6798589075857,-9.14975241688691,3,
20117,38.6768338499895,-9.15144221969221,4,
20117,38.6734473524463,-9.15430880690584,5,
20117,38.6682017201069,-9.1593888395983,6,
20117,38.6639086977864,-9.15962144403406,7,
20117,38.6600972519943,-9.1569623911389,8,
20117,38.6561048644954,-9.15428884955021,9,
20117,38.650909614879,-9.15302731757787,10,
20117,38.6437958630624,-9.15236189700069,11,
20117,38.640499160392,-9.15041640355567,12,
20117,38.6383609830168,-9.14839127891744,13,
20117,38.6347168332327,-9.14415188708182,14,
20117,38.6323557174104,-9.13971550346996,15,
20117,38.6311697353886,-9.13748585181866,16,
20117,38.6290818293616,-9.13359793011738,17,
20117,38.6256879289629,-9.12899214966423,18,
20117,38.6240565494023,-9.12691567521627,19,
20117,38.6230594813065,-9.12512035213875,20,
20117,38.6220912172458,-9.12224668128436,21,
20117,38.6206763311365,-9.11898847780506,22,
20117,38.6192605059886,-9.11579419671068,23,
20117,38.6179681926686,-9.11304259121215,24,
20117,38.6161763568308,-9.11068611480046,25,
20117,38.6158365951454,-9.10827970628884,26,
20117,38.617153850294,-9.10565726580798,27,
20117,38.618553265452,-9.10472961573909,28,
20117,38.6192518971686,-9.10180659788186,29,
20117,38.6226611530649,-9.09849110535917,30,
20117,38.6242221753706,-9.10018046071207,31,
20117,38.6262365221233,-9.10109041068573,32,
20117,38.6293542916562,-9.10136131625296,33,
20117,38.6308924271967,-9.10153435480694,34,
20117,38.6312611633463,-9.10408860937974,35,
20117,38.634528843376,-9.10597634840121,36,
20117,38.6383207768257,-9.10570488615056,37,
20117,38.6402941699326,-9.10561809693249,38,
20117,38.6432169293628,-9.10619129536071,39,
20117,38.6440109126026,-9.10107357364179,40,
20117,38.6470403037517,-9.09595898272669,41,
20117,38.6432196243655,-9.09913394206507,42,
20117,38.6409513819429,-9.09845584360429,43,
20117,38.6386016333839,-9.09703961215892,44,
20117,38.6366241180698,-9.09499312947886,45,
20117,38.6346628356774,-9.09314642435418,46,
20117,38.6330643103874,-9.09101331774496,47,
20117,38.6310961226836,-9.08802048504756,48,
20117,38.6284894703432,-9.08622688318684,49,
20117,38.6268311401989,-9.08431210454088,50,
20117,38.6267551206588,-9.08228428202248,51,
20118,38.6267551206588,-9.08228428202248,1,
20118,38.6273610094308,-9.08513367288521,2,
20118,38.6285607273011,-9.08629079254065,3,
20118,38.6310944848998,-9.08801354959181,4,
20118,38.6331776051694,-9.09116587180626,5,
20118,38.634833179979,-9.09330779876964,6,
20118,38.6365759979189,-9.09493422780351,7,
20118,38.6387938773126,-9.09717426059125,8,
20118,38.641345900457,-9.09859144409566,9,
20118,38.6435167170053,-9.09827794961536,10,
20118,38.6444740697323,-9.10233164084238,11,
20118,38.643311093546,-9.10640272256183,12,
20118,38.6403914147661,-9.10563110838294,13,
20118,38.6360031112111,-9.10584067313949,14,
20118,38.6312611224338,-9.10408573825831,15,
20118,38.6305878897942,-9.10153082256099,16,
20118,38.6290162947687,-9.10134036595899,17,
20118,38.6266837104799,-9.10109848139459,18,
20118,38.6241897849619,-9.10019617626822,19,
20118,38.6226655247987,-9.09849076633476,20,
20118,38.6194771366273,-9.10143538309241,21,
20118,38.6185580669046,-9.10493715813009,22,
20118,38.6175278686575,-9.10566177114748,23,
20118,38.6158256245435,-9.10843981788939,24,
20118,38.616687746286,-9.11102992780339,25,
20118,38.6181129994639,-9.11333655166968,26,
20118,38.6193590458988,-9.11605585531086,27,
20118,38.6205290669188,-9.1186664978738,28,
20118,38.6221694275325,-9.12245151203504,29,
20118,38.6241538546028,-9.12644716414296,30,
20118,38.6258324820703,-9.12917965159108,31,
20118,38.6290800777409,-9.1335951091346,32,
20118,38.6311280501345,-9.13741083062386,33,
20118,38.632209623244,-9.13944491942513,34,
20118,38.6344115492761,-9.14357031053673,35,
20118,38.639499454121,-9.14952922843716,36,
20118,38.6415243705068,-9.15103404023764,37,
20118,38.6439899645249,-9.15241430144208,38,
20118,38.6510992336996,-9.15307931910264,39,
20118,38.6564798595273,-9.15442575066899,40,
20118,38.6585515497082,-9.15586244051329,41,
20118,38.6601418024742,-9.1569922508298,42,
20118,38.6641768527488,-9.15976643919725,43,
20118,38.6677616669689,-9.15942294945995,44,
20118,38.6707456304129,-9.15745397342904,45,
20118,38.6728977965932,-9.15500915195849,46,
20118,38.6740892934059,-9.15353965165423,47,
20118,38.6768420831358,-9.15143733393028,48,
20118,38.6801253751003,-9.14960713258376,49,
20118,38.6841472467294,-9.14717027488268,50,
20118,38.6874502471647,-9.14676329860732,51,
20119,38.6874502471647,-9.14676329860732,1,
20119,38.6843493877169,-9.14723304047087,2,
20119,38.6798589075857,-9.14975241688691,3,
20119,38.6768338499895,-9.15144221969221,4,
20119,38.6734473524463,-9.15430880690584,5,
20119,38.6682017201069,-9.1593888395983,6,
